AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,66.42,66.86,Mnirbhay1_12,AGHA,12,M,ɡʱ,HIN,t_0886713,OTH,stimuli_raw/wav/Fsakshi1.wav,6,Fsakshi1_6,ENG,39.94,39.43,kʰ,F,Fsakshi,AKHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,74.46,74.87529,Fbhavya1_10,AGHA,10,F,ɡʱ,HIN,t_0466138,OTH,stimuli_raw/wav/Mrajesh1.wav,6,Mrajesh1_6,ENG,39.21422,38.74864,kʰ,M,Mrajesh,AKHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_1176273,OTH,stimuli_raw/wav/FNiralee2.wav,8,FNiralee2_8,ENG,29.3642,28.74,g,F,FNiralee,AGA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,43.01,43.54,Mnirbhay2_11,AGHA,11,M,ɡʱ,HIN,t_0301640,OTH,stimuli_raw/wav/Fbhavya2.wav,7,Fbhavya2_7,ENG,29.4414,29.04,g,F,Fbhavya,AGA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_0885557,OTH,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,F,Fbhavya,ATXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,74.46,74.87529,Fbhavya1_10,AGHA,10,F,ɡʱ,HIN,t_0758440,OTH,stimuli_raw/wav/Mnirbhay1.wav,17,Mnirbhay1_17,ENG,106.04,105.58,t͡ʃʰ,M,Mnirbhay,ATXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,ɡʱ,HIN,t_1176351,OTH,stimuli_raw/wav/FNiralee2.wav,20,FNiralee2_20,ENG,72.69619,72.15,d͡ʒ,F,FNiralee,ADXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,76.48,76.92138,Fbhavya1_11,AGHA,11,F,ɡʱ,HIN,t_0755057,OTH,stimuli_raw/wav/Mnirbhay1.wav,21,Mnirbhay1_21,ENG,129.51,129.03132,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,37.60526,38.00178,Fbhavya2_10,AGHA,10,F,ɡʱ,HIN,t_1048090,OTH,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0466315,OTH,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,42.97959,43.52451,FNiralee2_10,AGHA,10,F,ɡʱ,HIN,t_0467242,OTH,stimuli_raw/wav/Mrajesh2.wav,43,Mrajesh2_43,ENG,119.59,119.15133,tʰ,M,Mrajesh,ATHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,40.11,40.64,Mnirbhay2_10,AGHA,10,M,ɡʱ,HIN,t_1348591,OTH,stimuli_raw/wav/Fbhavya1.wav,44,Fbhavya1_44,ENG,302.12617,301.67338,tʰ,F,Fbhavya,ATHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,62.66857,63.11956,Mnirbhay1_10,AGHA,10,M,ɡʱ,HIN,t_1347409,OTH,stimuli_raw/wav/Fbhavya2.wav,47,Fbhavya2_47,ENG,147.34769,146.99549,d,F,Fbhavya,ADA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,74.46,74.87529,Fbhavya1_10,AGHA,10,F,ɡʱ,HIN,t_0008113,OTH,stimuli_raw/wav/Mnirbhay2.wav,46,Mnirbhay2_46,ENG,176.28,175.82,d,M,Mnirbhay,ADA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,46.33,46.81,Mnirbhay2_12,AGHA,12,M,ɡʱ,HIN,t_1345041,OTH,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,F,Fbhavya,ANA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,76.48,76.92138,Fbhavya1_11,AGHA,11,F,ɡʱ,HIN,t_0008168,OTH,stimuli_raw/wav/Mnirbhay2.wav,52,Mnirbhay2_52,ENG,205.31,204.85,n,M,Mnirbhay,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,46.33,46.81,Mnirbhay2_12,AGHA,12,M,ɡʱ,HIN,t_0297117,OTH,stimuli_raw/wav/Fbhavya2.wav,62,Fbhavya2_62,ENG,186.66033,186.28449,b,F,Fbhavya,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_1179386,OTH,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,F,Fsakshi,ABA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,37.60526,38.00178,Fbhavya2_10,AGHA,10,F,ɡʱ,HIN,t_0010861,OTH,stimuli_raw/wav/Mnirbhay1.wav,67,Mnirbhay1_67,ENG,469.36,468.9,m,M,Mnirbhay,AMA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0465713,OTH,stimuli_raw/wav/Mrajesh2.wav,67,Mrajesh2_67,ENG,184.38,183.93,m,M,Mrajesh,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,78.43,78.8573,Fbhavya1_12,AGHA,12,F,ɡʱ,HIN,t_0008331,OTH,stimuli_raw/wav/Mnirbhay2.wav,70,Mnirbhay2_70,ENG,277.43,277.02,j,M,Mnirbhay,AJA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,48.25,48.88396,FNiralee2_12,AGHA,12,F,ɡʱ,HIN,t_0464058,OTH,stimuli_raw/wav/Mrajesh2.wav,72,Mrajesh2_72,ENG,195.05,194.70339,j,M,Mrajesh,AJA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0880696,OTH,stimuli_raw/wav/Fsakshi2.wav,75,Fsakshi2_75,ENG,311.49,311.18513,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,37.60526,38.00178,Fbhavya2_10,AGHA,10,F,ɡʱ,HIN,t_0009241,OTH,stimuli_raw/wav/Mnirbhay1.wav,73,Mnirbhay1_73,ENG,514.22613,513.82299,ɾ,M,Mnirbhay,ARA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,74.46,74.87529,Fbhavya1_10,AGHA,10,F,ɡʱ,HIN,t_0758098,OTH,stimuli_raw/wav/Mnirbhay2.wav,76,Mnirbhay2_76,ENG,300.47,300.06,l,M,Mnirbhay,ALA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,62.66857,63.11956,Mnirbhay1_10,AGHA,10,M,ɡʱ,HIN,t_0885931,OTH,stimuli_raw/wav/Fbhavya2.wav,76,Fbhavya2_76,ENG,225.88691,225.52,l,F,Fbhavya,ALA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,66.42,66.86,Mnirbhay1_12,AGHA,12,M,ɡʱ,HIN,t_1344087,OTH,stimuli_raw/wav/Fbhavya1.wav,85,Fbhavya1_85,ENG,549.79708,549.42038,ʃ,F,Fbhavya,AXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,76.48,76.92138,Fbhavya1_11,AGHA,11,F,ɡʱ,HIN,t_0754697,OTH,stimuli_raw/wav/Mnirbhay2.wav,82,Mnirbhay2_82,ENG,327.34,326.92,ʃ,M,Mnirbhay,AXA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,74.46,74.87529,Fbhavya1_10,AGHA,10,F,ɡʱ,HIN,t_0008581,OTH,stimuli_raw/wav/Mnirbhay2.wav,90,Mnirbhay2_90,ENG,358.93,358.36,s,M,Mnirbhay,ASA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,56.2,56.63,Fsakshi1_12,AGHA,12,F,ɡʱ,HIN,t_1051269,OTH,stimuli_raw/wav/Mrajesh2.wav,88,Mrajesh2_88,ENG,238.87,238.46441,s,M,Mrajesh,ASA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,ɡʱ,HIN,t_0296772,OTH,stimuli_raw/wav/FNiralee2.wav,93,FNiralee2_93,ENG,362.66,362.16167,ɦ,F,FNiralee,AHHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0590923,OTH,stimuli_raw/wav/Fsakshi1.wav,82,Fsakshi1_82,ENG,316.61,316.27,ɦ,F,Fsakshi,AHHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0304725,OTH,stimuli_raw/wav/Fbhavya1.wav,10,Fbhavya1_10,HIN,74.87529,74.46,ɡʱ,F,Fbhavya,AGHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1353319,OTH,stimuli_raw/wav/FNiralee1.wav,12,FNiralee1_12,HIN,108.69767,108.19187,ɡʱ,F,FNiralee,AGHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1183776,OTH,stimuli_raw/wav/Fsakshi1.wav,26,Fsakshi1_26,HIN,101.99,101.56,d͡ʒʱ,F,Fsakshi,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1350345,OTH,stimuli_raw/wav/Fbhavya1.wav,26,Fbhavya1_26,HIN,195.58,195.16689,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0013117,OTH,stimuli_raw/wav/Mnirbhay2.wav,33,Mnirbhay2_33,HIN,126.8,126.29,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_1350392,OTH,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,134.73685,135.13849,Fbhavya1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0469919,OTH,stimuli_raw/wav/Mrajesh2.wav,34,Mrajesh2_34,HIN,97.08,96.7017,ɖ,M,Mrajesh,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0307412,OTH,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,F,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0141841,OTH,stimuli_raw/wav/Fbhavya2.wav,37,Fbhavya2_37,HIN,114.96725,114.55256,ɖʱ,F,Fbhavya,ADRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0891177,OTH,stimuli_raw/wav/Fbhavya2.wav,39,Fbhavya2_39,HIN,119.14443,118.76,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1352203,OTH,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,F,Fbhavya,ADHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.17363,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0305782,OTH,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20509,dʱ,F,Fbhavya,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,103.61,104.07,Mnirbhay1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1353961,OTH,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962,442.94,bʱ,F,Fbhavya,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0598230,OTH,stimuli_raw/wav/FNiralee1.wav,66,FNiralee1_66,HIN,499.52161,499.12528,bʱ,F,FNiralee,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0304135,OTH,stimuli_raw/wav/Fbhavya2.wav,96,Fbhavya2_96,HIN,276.43267,276.05,ɣ,F,Fbhavya,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0014677,OTH,stimuli_raw/wav/Mnirbhay2.wav,96,Mnirbhay2_96,HIN,384.78,384.3,ɣ,M,Mnirbhay,ARRA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,88.17,88.61,Fsakshi2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0468921,OTH,stimuli_raw/wav/Mrajesh2.wav,98,Mrajesh2_98,HIN,262.59,262.13946,x,M,Mrajesh,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0016639,OTH,stimuli_raw/wav/Mnirbhay1.wav,97,Mnirbhay1_97,HIN,696.52868,695.99463,x,M,Mnirbhay,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_1055530,OTH,stimuli_raw/wav/Mrajesh2.wav,101,Mrajesh2_101,HIN,272.17,271.72983,ɽʱ,M,Mrajesh,ARTHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,136.90851,137.37327,Fbhavya1_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0759702,OTH,stimuli_raw/wav/Mnirbhay2.wav,102,Mnirbhay2_102,HIN,409.58684,409.16561,ɽʱ,M,Mnirbhay,ARTHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0762346,OTH,stimuli_raw/wav/Mnirbhay2.wav,105,Mnirbhay2_105,HIN,425.01,424.6,ɽ,M,Mnirbhay,ARTA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0888438,OTH,stimuli_raw/wav/Fbhavya1.wav,108,Fbhavya1_108,HIN,671.87432,671.53524,ɽ,F,Fbhavya,ARTA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0014893,OTH,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,ɳ,M,Mnirbhay,ANRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0306855,OTH,stimuli_raw/wav/Fbhavya1.wav,110,Fbhavya1_110,HIN,687.63319,687.26899,ɳ,F,Fbhavya,ANRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_0897364,OTH,stimuli_raw/wav/Fsakshi1.wav,12,Fsakshi1_12,HIN,56.63,56.2,ɡʱ,F,Fsakshi,AGHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,72.15,72.69619,FNiralee2_20,ADXA,20,F,d͡ʒ,ENG,t_1056941,OTH,stimuli_raw/wav/Mrajesh1.wav,10,Mrajesh1_10,HIN,70.56,70.14459,ɡʱ,M,Mrajesh,AGHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0310018,OTH,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_0904287,OTH,stimuli_raw/wav/Fsakshi1.wav,25,Fsakshi1_25,HIN,99.94,99.57696,d͡ʒʱ,F,Fsakshi,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_1355629,OTH,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,67.45,67.833,Fbhavya2_21,ADXA,21,F,d͡ʒ,ENG,t_0019251,OTH,stimuli_raw/wav/Mnirbhay1.wav,31,Mnirbhay1_31,HIN,210.61,210.15,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,73.9,74.32,Mnirbhay2_20,ADXA,20,M,d͡ʒ,ENG,t_0147399,OTH,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,F,Fbhavya,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0601115,OTH,stimuli_raw/wav/Fsakshi2.wav,35,Fsakshi2_35,HIN,156.35,155.99412,ɖ,F,Fsakshi,ADRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,65.26,65.65195,Fbhavya2_20,ADXA,20,F,d͡ʒ,ENG,t_0020174,OTH,stimuli_raw/wav/Mnirbhay2.wav,39,Mnirbhay2_39,HIN,150.65392,150.2854,ɖʱ,M,Mnirbhay,ADRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_1357572,OTH,stimuli_raw/wav/Fbhavya1.wav,37,Fbhavya1_37,HIN,260.99617,260.60912,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0310196,OTH,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,F,Fbhavya,ADHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0312059,OTH,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,F,Fbhavya,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,77.2,77.64,Mnirbhay2_21,ADXA,21,M,d͡ʒ,ENG,t_0603057,OTH,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,151.8021,152.18549,Fbhavya1_19,ADXA,19,F,d͡ʒ,ENG,t_0020308,OTH,stimuli_raw/wav/Mnirbhay2.wav,66,Mnirbhay2_66,HIN,260.19,259.73,bʱ,M,Mnirbhay,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,153.72406,154.12736999999996,Fbhavya1_20,ADXA,20,F,d͡ʒ,ENG,t_0025772,OTH,stimuli_raw/wav/Mnirbhay2.wav,96,Mnirbhay2_96,HIN,384.78,384.3,ɣ,M,Mnirbhay,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1356767,OTH,stimuli_raw/wav/Fbhavya2.wav,95,Fbhavya2_95,HIN,274.52841,274.12,ɣ,F,Fbhavya,ARRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_0895342,OTH,stimuli_raw/wav/Fbhavya1.wav,100,Fbhavya1_100,HIN,632.9127,632.49827,x,F,Fbhavya,ARHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,97.1,97.48,Fsakshi2_20,ADXA,20,F,d͡ʒ,ENG,t_0018155,OTH,stimuli_raw/wav/Mnirbhay1.wav,99,Mnirbhay1_99,HIN,701.85078,701.40881,x,M,Mnirbhay,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_0313586,OTH,stimuli_raw/wav/FNiralee1.wav,103,FNiralee1_103,HIN,888.38248,887.90466,ɽʱ,F,FNiralee,ARTHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,155.72,156.16386,Fbhavya1_21,ADXA,21,F,d͡ʒ,ENG,t_0025899,OTH,stimuli_raw/wav/Mnirbhay2.wav,102,Mnirbhay2_102,HIN,409.58684,409.16561,ɽʱ,M,Mnirbhay,ARTHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1355012,OTH,stimuli_raw/wav/Fbhavya2.wav,103,Fbhavya2_103,HIN,296.32972,295.981,ɽ,F,Fbhavya,ARTA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,67.45,67.833,Fbhavya2_21,ADXA,21,F,d͡ʒ,ENG,t_0763692,OTH,stimuli_raw/wav/Mnirbhay2.wav,103,Mnirbhay2_103,HIN,417.87,417.44,ɽ,M,Mnirbhay,ARTA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0310408,OTH,stimuli_raw/wav/Fbhavya1.wav,109,Fbhavya1_109,HIN,685.68661,685.35135,ɳ,F,Fbhavya,ANRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_0150447,OTH,stimuli_raw/wav/Fsakshi2.wav,106,Fsakshi2_106,HIN,433.28,432.93925,ɳ,F,Fsakshi,ANRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,z,ENG,t_0318887,OTH,stimuli_raw/wav/Fbhavya1.wav,10,Fbhavya1_10,HIN,74.87529,74.46,ɡʱ,F,Fbhavya,AGHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_0608988,OTH,stimuli_raw/wav/Fsakshi1.wav,12,Fsakshi1_12,HIN,56.63,56.2,ɡʱ,F,Fsakshi,AGHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_1364520,OTH,stimuli_raw/wav/Fbhavya1.wav,27,Fbhavya1_27,HIN,197.66,197.23,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,65.89,66.28603000000001,Mrajesh2_23,AZA,23,M,z,ENG,t_1363640,OTH,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_0607374,OTH,stimuli_raw/wav/Fsakshi1.wav,33,Fsakshi1_33,HIN,125.34,124.93796,ʈʰ,F,Fsakshi,ATRHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,71.49,71.9246,Fbhavya2_22,AZA,22,F,z,ENG,t_0768370,OTH,stimuli_raw/wav/Mnirbhay1.wav,32,Mnirbhay1_32,HIN,212.59,212.14,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_0900006,OTH,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,F,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,84.55,85.06,Mnirbhay2_23,AZA,23,M,z,ENG,t_1364585,OTH,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_1193904,OTH,stimuli_raw/wav/FNiralee1.wav,37,FNiralee1_37,HIN,296.32082,295.78499,ɖʱ,F,FNiralee,ADRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,z,ENG,t_0319055,OTH,stimuli_raw/wav/Fbhavya1.wav,39,Fbhavya1_39,HIN,265.54397,265.13,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_1362054,OTH,stimuli_raw/wav/Fbhavya2.wav,49,Fbhavya2_49,HIN,153.79581,153.42712,dʱ,F,Fbhavya,ADHA
